colony,code,year,ruled_by,party
Austria,AUT,1858,Germany,axis
Austria,AUT,1859,Germany,axis
Austria,AUT,1860,Germany,axis
Austria,AUT,1861,Germany,axis
Austria,AUT,1862,Germany,axis
Austria,AUT,1863,Germany,axis
Austria,AUT,1864,Germany,axis
Austria,AUT,1865,Germany,axis
Austria,AUT,1866,Germany,axis
Austria,AUT,1867,Germany,axis
Austria,AUT,1868,Germany,axis
Austria,AUT,1869,Germany,axis
Austria,AUT,1870,Germany,axis
Austria,AUT,1871,Germany,axis
Austria,AUT,1872,Germany,axis
Austria,AUT,1873,Germany,axis
Austria,AUT,1874,Germany,axis
Austria,AUT,1875,Germany,axis
Austria,AUT,1876,Germany,axis
Austria,AUT,1877,Germany,axis
Austria,AUT,1878,Germany,axis
Austria,AUT,1879,Germany,axis
Austria,AUT,1880,Germany,axis
Austria,AUT,1881,Germany,axis
Austria,AUT,1882,Germany,axis
Austria,AUT,1883,Germany,axis
Austria,AUT,1884,Germany,axis
Austria,AUT,1885,Germany,axis
Austria,AUT,1886,Germany,axis
Austria,AUT,1887,Germany,axis
Austria,AUT,1888,Germany,axis
Austria,AUT,1889,Germany,axis
Austria,AUT,1890,Germany,axis
Austria,AUT,1891,Germany,axis
Austria,AUT,1892,Germany,axis
Austria,AUT,1893,Germany,axis
Austria,AUT,1894,Germany,axis
Austria,AUT,1895,Germany,axis
Austria,AUT,1896,Germany,axis
Austria,AUT,1897,Germany,axis
Austria,AUT,1898,Germany,axis
Austria,AUT,1899,Germany,axis
Austria,AUT,1900,Germany,axis
Austria,AUT,1901,Germany,axis
Austria,AUT,1902,Germany,axis
Austria,AUT,1903,Germany,axis
Austria,AUT,1904,Germany,axis
Austria,AUT,1905,Germany,axis
Austria,AUT,1906,Germany,axis
Austria,AUT,1907,Germany,axis
Austria,AUT,1908,Germany,axis
Austria,AUT,1909,Germany,axis
Austria,AUT,1910,Germany,axis
Austria,AUT,1911,Germany,axis
Austria,AUT,1912,Germany,axis
Austria,AUT,1913,Germany,axis
Austria,AUT,1914,Germany,axis
Austria,AUT,1915,Germany,axis
Austria,AUT,1916,Germany,axis
Austria,AUT,1917,Germany,axis
Austria,AUT,1918,Germany,axis
Austria,AUT,1919,Germany,axis
Austria,AUT,1920,Germany,axis
Austria,AUT,1921,Germany,axis
Austria,AUT,1922,Germany,axis
Austria,AUT,1923,Germany,axis
Austria,AUT,1924,Germany,axis
Austria,AUT,1925,Germany,axis
Austria,AUT,1926,Germany,axis
Austria,AUT,1927,Germany,axis
Austria,AUT,1928,Germany,axis
Austria,AUT,1929,Germany,axis
Austria,AUT,1930,Germany,axis
Austria,AUT,1931,Germany,axis
Austria,AUT,1932,Germany,axis
Austria,AUT,1933,Germany,axis
Austria,AUT,1934,Germany,axis
Austria,AUT,1935,Germany,axis
Austria,AUT,1936,Germany,axis
Austria,AUT,1937,Germany,axis
Austria,AUT,1938,Germany,axis
Austria,AUT,1939,Germany,axis
Austria,AUT,1940,Germany,axis
Austria,AUT,1941,Germany,axis
Austria,AUT,1942,Germany,axis
Austria,AUT,1943,Germany,axis
Austria,AUT,1944,Germany,axis
Azerbaijan,AZE,1816,Russia,allies
Azerbaijan,AZE,1817,Russia,allies
Azerbaijan,AZE,1818,Russia,allies
Azerbaijan,AZE,1819,Russia,allies
Azerbaijan,AZE,1820,Russia,allies
Azerbaijan,AZE,1821,Russia,allies
Azerbaijan,AZE,1822,Russia,allies
Azerbaijan,AZE,1823,Russia,allies
Azerbaijan,AZE,1824,Russia,allies
Azerbaijan,AZE,1825,Russia,allies
Azerbaijan,AZE,1826,Russia,allies
Azerbaijan,AZE,1827,Russia,allies
Azerbaijan,AZE,1828,Russia,allies
Azerbaijan,AZE,1829,Russia,allies
Azerbaijan,AZE,1830,Russia,allies
Azerbaijan,AZE,1831,Russia,allies
Azerbaijan,AZE,1832,Russia,allies
Azerbaijan,AZE,1833,Russia,allies
Azerbaijan,AZE,1834,Russia,allies
Azerbaijan,AZE,1835,Russia,allies
Azerbaijan,AZE,1836,Russia,allies
Azerbaijan,AZE,1837,Russia,allies
Azerbaijan,AZE,1838,Russia,allies
Azerbaijan,AZE,1839,Russia,allies
Azerbaijan,AZE,1840,Russia,allies
Azerbaijan,AZE,1841,Russia,allies
Azerbaijan,AZE,1842,Russia,allies
Azerbaijan,AZE,1843,Russia,allies
Azerbaijan,AZE,1844,Russia,allies
Azerbaijan,AZE,1845,Russia,allies
Azerbaijan,AZE,1846,Russia,allies
Azerbaijan,AZE,1847,Russia,allies
Azerbaijan,AZE,1848,Russia,allies
Azerbaijan,AZE,1849,Russia,allies
Azerbaijan,AZE,1850,Russia,allies
Azerbaijan,AZE,1851,Russia,allies
Azerbaijan,AZE,1852,Russia,allies
Azerbaijan,AZE,1853,Russia,allies
Azerbaijan,AZE,1854,Russia,allies
Azerbaijan,AZE,1855,Russia,allies
Azerbaijan,AZE,1856,Russia,allies
Azerbaijan,AZE,1857,Russia,allies
Azerbaijan,AZE,1858,Russia,allies
Azerbaijan,AZE,1859,Russia,allies
Azerbaijan,AZE,1860,Russia,allies
Azerbaijan,AZE,1861,Russia,allies
Azerbaijan,AZE,1862,Russia,allies
Azerbaijan,AZE,1863,Russia,allies
Azerbaijan,AZE,1864,Russia,allies
Azerbaijan,AZE,1865,Russia,allies
Azerbaijan,AZE,1866,Russia,allies
Azerbaijan,AZE,1867,Russia,allies
Azerbaijan,AZE,1868,Russia,allies
Azerbaijan,AZE,1869,Russia,allies
Azerbaijan,AZE,1870,Russia,allies
Azerbaijan,AZE,1871,Russia,allies
Azerbaijan,AZE,1872,Russia,allies
Azerbaijan,AZE,1873,Russia,allies
Azerbaijan,AZE,1874,Russia,allies
Azerbaijan,AZE,1875,Russia,allies
Azerbaijan,AZE,1876,Russia,allies
Azerbaijan,AZE,1877,Russia,allies
Azerbaijan,AZE,1878,Russia,allies
Azerbaijan,AZE,1879,Russia,allies
Azerbaijan,AZE,1880,Russia,allies
Azerbaijan,AZE,1881,Russia,allies
Azerbaijan,AZE,1882,Russia,allies
Azerbaijan,AZE,1883,Russia,allies
Azerbaijan,AZE,1884,Russia,allies
Azerbaijan,AZE,1885,Russia,allies
Azerbaijan,AZE,1886,Russia,allies
Azerbaijan,AZE,1887,Russia,allies
Azerbaijan,AZE,1888,Russia,allies
Azerbaijan,AZE,1889,Russia,allies
Azerbaijan,AZE,1890,Russia,allies
Azerbaijan,AZE,1891,Russia,allies
Azerbaijan,AZE,1892,Russia,allies
Azerbaijan,AZE,1893,Russia,allies
Azerbaijan,AZE,1894,Russia,allies
Azerbaijan,AZE,1895,Russia,allies
Azerbaijan,AZE,1896,Russia,allies
Azerbaijan,AZE,1897,Russia,allies
Azerbaijan,AZE,1898,Russia,allies
Azerbaijan,AZE,1899,Russia,allies
Azerbaijan,AZE,1900,Russia,allies
Azerbaijan,AZE,1901,Russia,allies
Azerbaijan,AZE,1902,Russia,allies
Azerbaijan,AZE,1903,Russia,allies
Azerbaijan,AZE,1904,Russia,allies
Azerbaijan,AZE,1905,Russia,allies
Azerbaijan,AZE,1906,Russia,allies
Azerbaijan,AZE,1907,Russia,allies
Azerbaijan,AZE,1908,Russia,allies
Azerbaijan,AZE,1909,Russia,allies
Azerbaijan,AZE,1910,Russia,allies
Azerbaijan,AZE,1911,Russia,allies
Azerbaijan,AZE,1912,Russia,allies
Azerbaijan,AZE,1913,Russia,allies
Azerbaijan,AZE,1914,Russia,allies
Azerbaijan,AZE,1915,Russia,allies
Azerbaijan,AZE,1916,Russia,allies
Azerbaijan,AZE,1917,Russia,allies
Azerbaijan,AZE,1918,Russia,allies
Azerbaijan,AZE,1919,Russia,allies
Azerbaijan,AZE,1920,Russia,allies
Azerbaijan,AZE,1921,Russia,allies
Azerbaijan,AZE,1922,Russia,allies
Azerbaijan,AZE,1923,Russia,allies
Azerbaijan,AZE,1924,Russia,allies
Azerbaijan,AZE,1925,Russia,allies
Azerbaijan,AZE,1926,Russia,allies
Azerbaijan,AZE,1927,Russia,allies
Azerbaijan,AZE,1928,Russia,allies
Azerbaijan,AZE,1929,Russia,allies
Azerbaijan,AZE,1930,Russia,allies
Azerbaijan,AZE,1931,Russia,allies
Azerbaijan,AZE,1932,Russia,allies
Azerbaijan,AZE,1933,Russia,allies
Azerbaijan,AZE,1934,Russia,allies
Azerbaijan,AZE,1935,Russia,allies
Azerbaijan,AZE,1936,Russia,allies
Azerbaijan,AZE,1937,Russia,allies
Azerbaijan,AZE,1938,Russia,allies
Azerbaijan,AZE,1939,Russia,allies
Azerbaijan,AZE,1940,Russia,allies
Azerbaijan,AZE,1941,Russia,allies
Azerbaijan,AZE,1942,Russia,allies
Azerbaijan,AZE,1943,Russia,allies
Azerbaijan,AZE,1944,Russia,allies
Azerbaijan,AZE,1945,Russia,allies
Azerbaijan,AZE,1946,Russia,allies
Azerbaijan,AZE,1947,Russia,allies
Azerbaijan,AZE,1948,Russia,allies
Azerbaijan,AZE,1949,Russia,allies
Azerbaijan,AZE,1950,Russia,allies
Azerbaijan,AZE,1951,Russia,allies
Azerbaijan,AZE,1952,Russia,allies
Azerbaijan,AZE,1953,Russia,allies
Azerbaijan,AZE,1954,Russia,allies
Azerbaijan,AZE,1955,Russia,allies
Azerbaijan,AZE,1956,Russia,allies
Azerbaijan,AZE,1957,Russia,allies
Azerbaijan,AZE,1958,Russia,allies
Azerbaijan,AZE,1959,Russia,allies
Azerbaijan,AZE,1960,Russia,allies
Azerbaijan,AZE,1961,Russia,allies
Azerbaijan,AZE,1962,Russia,allies
Azerbaijan,AZE,1963,Russia,allies
Azerbaijan,AZE,1964,Russia,allies
Azerbaijan,AZE,1965,Russia,allies
Azerbaijan,AZE,1966,Russia,allies
Azerbaijan,AZE,1967,Russia,allies
Azerbaijan,AZE,1968,Russia,allies
Azerbaijan,AZE,1969,Russia,allies
Azerbaijan,AZE,1970,Russia,allies
Azerbaijan,AZE,1971,Russia,allies
Azerbaijan,AZE,1972,Russia,allies
Azerbaijan,AZE,1973,Russia,allies
Azerbaijan,AZE,1974,Russia,allies
Azerbaijan,AZE,1975,Russia,allies
Azerbaijan,AZE,1976,Russia,allies
Azerbaijan,AZE,1977,Russia,allies
Azerbaijan,AZE,1978,Russia,allies
Azerbaijan,AZE,1979,Russia,allies
Azerbaijan,AZE,1980,Russia,allies
Azerbaijan,AZE,1981,Russia,allies
Azerbaijan,AZE,1982,Russia,allies
Azerbaijan,AZE,1983,Russia,allies
Azerbaijan,AZE,1984,Russia,allies
Azerbaijan,AZE,1985,Russia,allies
Azerbaijan,AZE,1986,Russia,allies
Azerbaijan,AZE,1987,Russia,allies
Azerbaijan,AZE,1988,Russia,allies
Azerbaijan,AZE,1989,Russia,allies
Azerbaijan,AZE,1990,Russia,allies
Bangladesh,BGD,1816,United Kingdom,allies
Bangladesh,BGD,1817,United Kingdom,allies
Bangladesh,BGD,1818,United Kingdom,allies
Bangladesh,BGD,1819,United Kingdom,allies
Bangladesh,BGD,1820,United Kingdom,allies
Bangladesh,BGD,1821,United Kingdom,allies
Bangladesh,BGD,1822,United Kingdom,allies
Bangladesh,BGD,1823,United Kingdom,allies
Bangladesh,BGD,1824,United Kingdom,allies
Bangladesh,BGD,1825,United Kingdom,allies
Bangladesh,BGD,1826,United Kingdom,allies
Bangladesh,BGD,1827,United Kingdom,allies
Bangladesh,BGD,1828,United Kingdom,allies
Bangladesh,BGD,1829,United Kingdom,allies
Bangladesh,BGD,1830,United Kingdom,allies
Bangladesh,BGD,1831,United Kingdom,allies
Bangladesh,BGD,1832,United Kingdom,allies
Bangladesh,BGD,1833,United Kingdom,allies
Bangladesh,BGD,1834,United Kingdom,allies
Bangladesh,BGD,1835,United Kingdom,allies
Bangladesh,BGD,1836,United Kingdom,allies
Bangladesh,BGD,1837,United Kingdom,allies
Bangladesh,BGD,1838,United Kingdom,allies
Bangladesh,BGD,1839,United Kingdom,allies
Bangladesh,BGD,1840,United Kingdom,allies
Bangladesh,BGD,1841,United Kingdom,allies
Bangladesh,BGD,1842,United Kingdom,allies
Bangladesh,BGD,1843,United Kingdom,allies
Bangladesh,BGD,1844,United Kingdom,allies
Bangladesh,BGD,1845,United Kingdom,allies
Bangladesh,BGD,1846,United Kingdom,allies
Bangladesh,BGD,1847,United Kingdom,allies
Bangladesh,BGD,1848,United Kingdom,allies
Bangladesh,BGD,1849,United Kingdom,allies
Bangladesh,BGD,1850,United Kingdom,allies
Bangladesh,BGD,1851,United Kingdom,allies
Bangladesh,BGD,1852,United Kingdom,allies
Bangladesh,BGD,1853,United Kingdom,allies
Bangladesh,BGD,1854,United Kingdom,allies
Bangladesh,BGD,1855,United Kingdom,allies
Bangladesh,BGD,1856,United Kingdom,allies
Bangladesh,BGD,1857,United Kingdom,allies
Bangladesh,BGD,1858,United Kingdom,allies
Bangladesh,BGD,1859,United Kingdom,allies
Bangladesh,BGD,1860,United Kingdom,allies
Bangladesh,BGD,1861,United Kingdom,allies
Bangladesh,BGD,1862,United Kingdom,allies
Bangladesh,BGD,1863,United Kingdom,allies
Bangladesh,BGD,1864,United Kingdom,allies
Bangladesh,BGD,1865,United Kingdom,allies
Bangladesh,BGD,1866,United Kingdom,allies
Bangladesh,BGD,1867,United Kingdom,allies
Bangladesh,BGD,1868,United Kingdom,allies
Bangladesh,BGD,1869,United Kingdom,allies
Bangladesh,BGD,1870,United Kingdom,allies
Bangladesh,BGD,1871,United Kingdom,allies
Bangladesh,BGD,1872,United Kingdom,allies
Bangladesh,BGD,1873,United Kingdom,allies
Bangladesh,BGD,1874,United Kingdom,allies
Bangladesh,BGD,1875,United Kingdom,allies
Bangladesh,BGD,1876,United Kingdom,allies
Bangladesh,BGD,1877,United Kingdom,allies
Bangladesh,BGD,1878,United Kingdom,allies
Bangladesh,BGD,1879,United Kingdom,allies
Bangladesh,BGD,1880,United Kingdom,allies
Bangladesh,BGD,1881,United Kingdom,allies
Bangladesh,BGD,1882,United Kingdom,allies
Bangladesh,BGD,1883,United Kingdom,allies
Bangladesh,BGD,1884,United Kingdom,allies
Bangladesh,BGD,1885,United Kingdom,allies
Bangladesh,BGD,1886,United Kingdom,allies
Bangladesh,BGD,1887,United Kingdom,allies
Bangladesh,BGD,1888,United Kingdom,allies
Bangladesh,BGD,1889,United Kingdom,allies
Bangladesh,BGD,1890,United Kingdom,allies
Bangladesh,BGD,1891,United Kingdom,allies
Bangladesh,BGD,1892,United Kingdom,allies
Bangladesh,BGD,1893,United Kingdom,allies
Bangladesh,BGD,1894,United Kingdom,allies
Bangladesh,BGD,1895,United Kingdom,allies
Bangladesh,BGD,1896,United Kingdom,allies
Bangladesh,BGD,1897,United Kingdom,allies
Bangladesh,BGD,1898,United Kingdom,allies
Bangladesh,BGD,1899,United Kingdom,allies
Bangladesh,BGD,1900,United Kingdom,allies
Bangladesh,BGD,1901,United Kingdom,allies
Bangladesh,BGD,1902,United Kingdom,allies
Bangladesh,BGD,1903,United Kingdom,allies
Bangladesh,BGD,1904,United Kingdom,allies
Bangladesh,BGD,1905,United Kingdom,allies
Bangladesh,BGD,1906,United Kingdom,allies
Bangladesh,BGD,1907,United Kingdom,allies
Bangladesh,BGD,1908,United Kingdom,allies
Bangladesh,BGD,1909,United Kingdom,allies
Bangladesh,BGD,1910,United Kingdom,allies
Bangladesh,BGD,1911,United Kingdom,allies
Bangladesh,BGD,1912,United Kingdom,allies
Bangladesh,BGD,1913,United Kingdom,allies
Bangladesh,BGD,1914,United Kingdom,allies
Bangladesh,BGD,1915,United Kingdom,allies
Bangladesh,BGD,1916,United Kingdom,allies
Bangladesh,BGD,1917,United Kingdom,allies
Bangladesh,BGD,1918,United Kingdom,allies
Bangladesh,BGD,1919,United Kingdom,allies
Bangladesh,BGD,1920,United Kingdom,allies
Bangladesh,BGD,1921,United Kingdom,allies
Bangladesh,BGD,1922,United Kingdom,allies
Bangladesh,BGD,1923,United Kingdom,allies
Bangladesh,BGD,1924,United Kingdom,allies
Bangladesh,BGD,1925,United Kingdom,allies
Bangladesh,BGD,1926,United Kingdom,allies
Bangladesh,BGD,1927,United Kingdom,allies
Bangladesh,BGD,1928,United Kingdom,allies
Bangladesh,BGD,1929,United Kingdom,allies
Bangladesh,BGD,1930,United Kingdom,allies
Bangladesh,BGD,1931,United Kingdom,allies
Bangladesh,BGD,1932,United Kingdom,allies
Bangladesh,BGD,1933,United Kingdom,allies
Bangladesh,BGD,1934,United Kingdom,allies
Bangladesh,BGD,1935,United Kingdom,allies
Bangladesh,BGD,1936,United Kingdom,allies
Bangladesh,BGD,1937,United Kingdom,allies
Bangladesh,BGD,1938,United Kingdom,allies
Bangladesh,BGD,1939,United Kingdom,allies
Bangladesh,BGD,1940,United Kingdom,allies
Bangladesh,BGD,1941,United Kingdom,allies
Bangladesh,BGD,1942,United Kingdom,allies
Bangladesh,BGD,1943,United Kingdom,allies
Bangladesh,BGD,1944,United Kingdom,allies
Bangladesh,BGD,1945,United Kingdom,allies
Bangladesh,BGD,1946,United Kingdom,allies
Bangladesh,BGD,1947,Pakistan,neutral
Bangladesh,BGD,1948,Pakistan,neutral
Bangladesh,BGD,1949,Pakistan,neutral
Bangladesh,BGD,1950,Pakistan,neutral
Bangladesh,BGD,1951,Pakistan,neutral
Bangladesh,BGD,1952,Pakistan,neutral
Bangladesh,BGD,1953,Pakistan,neutral
Bangladesh,BGD,1954,Pakistan,neutral
Bangladesh,BGD,1955,Pakistan,neutral
Bangladesh,BGD,1956,Pakistan,neutral
Bangladesh,BGD,1957,Pakistan,neutral
Bangladesh,BGD,1958,Pakistan,neutral
Bangladesh,BGD,1959,Pakistan,neutral
Bangladesh,BGD,1960,Pakistan,neutral
Bangladesh,BGD,1961,Pakistan,neutral
Bangladesh,BGD,1962,Pakistan,neutral
Bangladesh,BGD,1963,Pakistan,neutral
Bangladesh,BGD,1964,Pakistan,neutral
Bangladesh,BGD,1965,Pakistan,neutral
Bangladesh,BGD,1966,Pakistan,neutral
Bangladesh,BGD,1967,Pakistan,neutral
Bangladesh,BGD,1968,Pakistan,neutral
Bangladesh,BGD,1969,Pakistan,neutral
Bangladesh,BGD,1970,Pakistan,neutral
Belarus,BLR,1816,Russia,allies
Belarus,BLR,1817,Russia,allies
Belarus,BLR,1818,Russia,allies
Belarus,BLR,1819,Russia,allies
Belarus,BLR,1820,Russia,allies
Belarus,BLR,1821,Russia,allies
Belarus,BLR,1822,Russia,allies
Belarus,BLR,1823,Russia,allies
Belarus,BLR,1824,Russia,allies
Belarus,BLR,1825,Russia,allies
Belarus,BLR,1826,Russia,allies
Belarus,BLR,1827,Russia,allies
Belarus,BLR,1828,Russia,allies
Belarus,BLR,1829,Russia,allies
Belarus,BLR,1830,Russia,allies
Belarus,BLR,1831,Russia,allies
Belarus,BLR,1832,Russia,allies
Belarus,BLR,1833,Russia,allies
Belarus,BLR,1834,Russia,allies
Belarus,BLR,1835,Russia,allies
Belarus,BLR,1836,Russia,allies
Belarus,BLR,1837,Russia,allies
Belarus,BLR,1838,Russia,allies
Belarus,BLR,1839,Russia,allies
Belarus,BLR,1840,Russia,allies
Belarus,BLR,1841,Russia,allies
Belarus,BLR,1842,Russia,allies
Belarus,BLR,1843,Russia,allies
Belarus,BLR,1844,Russia,allies
Belarus,BLR,1845,Russia,allies
Belarus,BLR,1846,Russia,allies
Belarus,BLR,1847,Russia,allies
Belarus,BLR,1848,Russia,allies
Belarus,BLR,1849,Russia,allies
Belarus,BLR,1850,Russia,allies
Belarus,BLR,1851,Russia,allies
Belarus,BLR,1852,Russia,allies
Belarus,BLR,1853,Russia,allies
Belarus,BLR,1854,Russia,allies
Belarus,BLR,1855,Russia,allies
Belarus,BLR,1856,Russia,allies
Belarus,BLR,1857,Russia,allies
Belarus,BLR,1858,Russia,allies
Belarus,BLR,1859,Russia,allies
Belarus,BLR,1860,Russia,allies
Belarus,BLR,1861,Russia,allies
Belarus,BLR,1862,Russia,allies
Belarus,BLR,1863,Russia,allies
Belarus,BLR,1864,Russia,allies
Belarus,BLR,1865,Russia,allies
Belarus,BLR,1866,Russia,allies
Belarus,BLR,1867,Russia,allies
Belarus,BLR,1868,Russia,allies
Belarus,BLR,1869,Russia,allies
Belarus,BLR,1870,Russia,allies
Belarus,BLR,1871,Russia,allies
Belarus,BLR,1872,Russia,allies
Belarus,BLR,1873,Russia,allies
Belarus,BLR,1874,Russia,allies
Belarus,BLR,1875,Russia,allies
Belarus,BLR,1876,Russia,allies
Belarus,BLR,1877,Russia,allies
Belarus,BLR,1878,Russia,allies
Belarus,BLR,1879,Russia,allies
Belarus,BLR,1880,Russia,allies
Belarus,BLR,1881,Russia,allies
Belarus,BLR,1882,Russia,allies
Belarus,BLR,1883,Russia,allies
Belarus,BLR,1884,Russia,allies
Belarus,BLR,1885,Russia,allies
Belarus,BLR,1886,Russia,allies
Belarus,BLR,1887,Russia,allies
Belarus,BLR,1888,Russia,allies
Belarus,BLR,1889,Russia,allies
Belarus,BLR,1890,Russia,allies
Belarus,BLR,1891,Russia,allies
Belarus,BLR,1892,Russia,allies
Belarus,BLR,1893,Russia,allies
Belarus,BLR,1894,Russia,allies
Belarus,BLR,1895,Russia,allies
Belarus,BLR,1896,Russia,allies
Belarus,BLR,1897,Russia,allies
Belarus,BLR,1898,Russia,allies
Belarus,BLR,1899,Russia,allies
Belarus,BLR,1900,Russia,allies
Belarus,BLR,1901,Russia,allies
Belarus,BLR,1902,Russia,allies
Belarus,BLR,1903,Russia,allies
Belarus,BLR,1904,Russia,allies
Belarus,BLR,1905,Russia,allies
Belarus,BLR,1906,Russia,allies
Belarus,BLR,1907,Russia,allies
Belarus,BLR,1908,Russia,allies
Belarus,BLR,1909,Russia,allies
Belarus,BLR,1910,Russia,allies
Belarus,BLR,1911,Russia,allies
Belarus,BLR,1912,Russia,allies
Belarus,BLR,1913,Russia,allies
Belarus,BLR,1914,Russia,allies
Belarus,BLR,1915,Russia,allies
Belarus,BLR,1916,Russia,allies
Belarus,BLR,1917,Russia,allies
Belarus,BLR,1918,Russia,allies
Belarus,BLR,1919,Russia,allies
Belarus,BLR,1920,Russia,allies
Belarus,BLR,1921,Russia,allies
Belarus,BLR,1922,Russia,allies
Belarus,BLR,1923,Russia,allies
Belarus,BLR,1924,Russia,allies
Belarus,BLR,1925,Russia,allies
Belarus,BLR,1926,Russia,allies
Belarus,BLR,1927,Russia,allies
Belarus,BLR,1928,Russia,allies
Belarus,BLR,1929,Russia,allies
Belarus,BLR,1930,Russia,allies
Belarus,BLR,1931,Russia,allies
Belarus,BLR,1932,Russia,allies
Belarus,BLR,1933,Russia,allies
Belarus,BLR,1934,Russia,allies
Belarus,BLR,1935,Russia,allies
Belarus,BLR,1936,Russia,allies
Belarus,BLR,1937,Russia,allies
Belarus,BLR,1938,Russia,allies
Belarus,BLR,1939,Russia,allies
Belarus,BLR,1940,Russia,allies
Belarus,BLR,1941,Russia,allies
Belarus,BLR,1942,Russia,allies
Belarus,BLR,1943,Russia,allies
Belarus,BLR,1944,Russia,allies
Belarus,BLR,1945,Russia,allies
Belarus,BLR,1946,Russia,allies
Belarus,BLR,1947,Russia,allies
Belarus,BLR,1948,Russia,allies
Belarus,BLR,1949,Russia,allies
Belarus,BLR,1950,Russia,allies
Belarus,BLR,1951,Russia,allies
Belarus,BLR,1952,Russia,allies
Belarus,BLR,1953,Russia,allies
Belarus,BLR,1954,Russia,allies
Belarus,BLR,1955,Russia,allies
Belarus,BLR,1956,Russia,allies
Belarus,BLR,1957,Russia,allies
Belarus,BLR,1958,Russia,allies
Belarus,BLR,1959,Russia,allies
Belarus,BLR,1960,Russia,allies
Belarus,BLR,1961,Russia,allies
Belarus,BLR,1962,Russia,allies
Belarus,BLR,1963,Russia,allies
Belarus,BLR,1964,Russia,allies
Belarus,BLR,1965,Russia,allies
Belarus,BLR,1966,Russia,allies
Belarus,BLR,1967,Russia,allies
Belarus,BLR,1968,Russia,allies
Belarus,BLR,1969,Russia,allies
Belarus,BLR,1970,Russia,allies
Belarus,BLR,1971,Russia,allies
Belarus,BLR,1972,Russia,allies
Belarus,BLR,1973,Russia,allies
Belarus,BLR,1974,Russia,allies
Belarus,BLR,1975,Russia,allies
Belarus,BLR,1976,Russia,allies
Belarus,BLR,1977,Russia,allies
Belarus,BLR,1978,Russia,allies
Belarus,BLR,1979,Russia,allies
Belarus,BLR,1980,Russia,allies
Belarus,BLR,1981,Russia,allies
Belarus,BLR,1982,Russia,allies
